Run ID,Name,Source Type,Source Name,User,Status,activation,epochs,input_shape,last_activation,loss_function,lr,optimizer,accuracy,average_acc,average_loss,binary_loss,validation_acc,validation_loss
e72a3aa6fb0146ebacc2fb1164cfb9da,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function relu at 0x7ff4d4d9f6a8>,100,3072,<function softmax at 0x7ff4d4d9f378>,<function categorical_crossentropy at 0x7ff4d4df6730>,0.07427697302528788,adam,0.9542799998092651,0.4828,3.447406737136841,0.13742389795780183,0.48279999995231626,3.447406723022461
b49bffdd650940c0a05c42ca443fb217,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function relu at 0x7f6be5e0b6a8>,100,3072,<function sigmoid at 0x7f6be5e0b7b8>,<function categorical_crossentropy at 0x7f6be5e62730>,0.02747356647616869,RMSprop,0.10000000003814698,0.1,2.3025851249694824,2.3025853633880615,0.10000000060796738,2.3025853633880615
6729e9e1e0d446ef9950993838d8f415,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function relu at 0x7faf977e76a8>,100,3072,<function softmax at 0x7faf977e7378>,<function categorical_crossentropy at 0x7faf9783e730>,0.059877173608967965,adam,0.8951799999809266,0.4671,2.5246694438934325,0.29841451623916626,0.4671,2.524669387817383
ea56d6fa8ac342519ffb4650d51bd6c8,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function elu at 0x7efdc0fc1488>,100,3072,<function sigmoid at 0x7efdc0fc17b8>,<function binary_crossentropy at 0x7efdc1018840>,0.05797323362099544,adam,0.8999999761581421,0.8999999761581421,0.32573331785202025,0.32947373422622683,0.8999999761581421,0.32573331718444826
efa4e226eb524616b216a8e8d04af49b,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function linear at 0x7fc93d5c8950>,100,3072,<function sigmoid at 0x7fc93d5c87b8>,<function mean_squared_error at 0x7fc93d61f2f0>,0.024728465979754918,adam,0.1,0.1,0.18000000374317168,0.18000000469207764,0.1,0.18000000417232515
04a91ecba42e458096f1cb4e593249ad,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function linear at 0x7fe4bf0da950>,100,3072,<function softmax at 0x7fe4bf0da378>,<function categorical_crossentropy at 0x7fe4bf131730>,0.02771390693754988,<keras.optimizers.SGD object at 0x7fe533eaac50>,0.10000000000238418,0.1,14.506285647583008,14.506285709838867,0.1,14.506285699462891
bbc661a340eb46049718619b0d2991f9,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function elu at 0x7f160199c488>,100,3072,<function sigmoid at 0x7f160199c7b8>,<function logcosh at 0x7f16019f36a8>,0.049940125228045903,<keras.optimizers.SGD object at 0x7f16018cafd0>,0.53392,0.4804,0.030364014995098113,0.02805458017885685,0.4804,0.030364015078544616
71ce817ed4a2491e85e8c4e9e0ab0aa3,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function elu at 0x7f465cba1488>,100,3072,<function sigmoid at 0x7f465cba17b8>,<function categorical_crossentropy at 0x7f465cbf8730>,0.07505033837301298,<keras.optimizers.SGD object at 0x7f46d1971c18>,0.13509999987602234,0.1326,2.302532611846924,2.3024832238006594,0.13180000011920928,2.3025325519561766
3e6b39c2a1b942f89489c1fa302db032,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function linear at 0x7f46e73c6950>,100,3072,<function softmax at 0x7f46e73c6378>,<function binary_crossentropy at 0x7f46e741d840>,0.09125927151782007,Nadam,0.8200000068473816,0.8200000182151794,2.8854428836822508,2.8854429972839357,0.820000011920929,2.885443044281006
74212e2ecbd64b1e8dd3f7f2f9ba9898,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function elu at 0x7f946de27488>,100,3072,<function sigmoid at 0x7f946de277b8>,<function mean_squared_error at 0x7f946de7e2f0>,0.05967222131554162,adam,0.10000000000953674,0.1,0.10000000149011612,0.10000001601219177,0.10000000060796738,0.10000001235008239
5dd6041323bc4cf6b0abcf244dc231bf,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function elu at 0x7f465bed4488>,100,3072,<function sigmoid at 0x7f465bed47b8>,<function categorical_crossentropy at 0x7f465bf2b730>,0.03618414262320312,Nadam,0.10000000000476837,0.1,7.522293925476074,7.522293861541748,0.09999999992847443,7.522293796539307
5bcde31ff2a44dd6aa83660ec9c88277,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function linear at 0x7fe515cc8950>,100,3072,<function sigmoid at 0x7fe515cc87b8>,<function mean_squared_error at 0x7fe515d1f2f0>,0.013330357053424557,Nadam,0.09999999998092651,0.1,0.10000000149011612,0.10000001601219177,0.10000000060796738,0.10000001235008239
baec24aca33f48598a8843778ab0ab84,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function linear at 0x7fe5ffba5950>,100,3072,<function softmax at 0x7fe5ffba5378>,<function mean_squared_error at 0x7fe5ffbfc2f0>,0.08935773345352435,Nadam,0.10000000001192093,0.1,0.18000000429153443,0.18000001538276672,0.10000000052452088,0.18000000255107879
